id,tier,order,name,description,slot,facts,specialization,icon
1056,2,0,Fortifying Bond,"When you gain a boon, it is shared with your pet.",Minor,"Apply Buff/Condition|Buff|https://render.guildwars2.com/file/DFB4D1B50AE4D6A275B349E15B179261EE3EB0AF/102854.png|5|Aegis|Block the next incoming attack; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4FDAC2113B500104121753EF7E026E45C141E94D/1938787.png|3|Alacrity|Skills recharge faster.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/96D90DF84CAFE008233DD1C2606A12C1A0E68048/102842.png|5|Fury|Critical chance increased; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|10|Might|Increased outgoing damage; stacks intensity.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|3|Protection|Incoming strike damage decreased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/D4AB6401A6D6917C3D4F230764452BCCE1035B0D/1012835.png|3|Quickness|Skills and actions are faster.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/F69996772B9E18FD18AD0AABAB25D7E3FC42F261/102835.png|6|Regeneration|Gain health every second; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/50BAC1B8E10CFAB9E749A5D910D4A9DCF29EBB7C/961398.png|2|Resistance|Nondamaging conditions currently on you are ineffective; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/D104A6B9344A2E2096424A3C300E46BC2926E4D7/2440718.png|5|Resolution|Incoming condition damage decreased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/20CFC14967E67F7A3FD4A4B8722B4CF5B8565E11/102836.png|6|Swiftness|Movement speed increased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3D3A1C2D6D791C05179AB871902D28782C65C244/415959.png|5|Stability|Cannot be knocked down, pushed back, pulled, launched, stunned, dazed, floated, sunk, feared, or taunted.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|3|Vigor|Endurance regeneration increased by 50%; stacks duration.|1",25,https://render.guildwars2.com/file/2541965232254704A07C295AF9D81EEC05B620AE/1012640.png
1059,3,0,Lingering Magic,You and your pet gain increased concentration. Regeneration you apply is more effective.,Minor,Increased Regenerative Healing|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|20|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|240|BoonDuration|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|120|BoonDuration,25,https://render.guildwars2.com/file/FD403AD8DE225A21440C77F7DC9433080B910AB8/1012641.png
1060,1,2,Allies' Aid,"Cast ""Search and Rescue!"" when you begin reviving an ally.",Major,,25,https://render.guildwars2.com/file/6F2F55CAEDEC8046D5EBE8A84FCB6A734F0835B9/1012632.png
1062,1,0,Bountiful Hunter,You deal increased strike damage for each boon affecting you. Your pet deals increased strike damage for each boon affecting it.,Major,Damage per Boon|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|1,25,https://render.guildwars2.com/file/03559445FF973DE04DAB39FB64DE0D96063409E2/1012630.png
1064,3,0,Quick Draw,"When swapping weapons, the next ranger weapon skill you use will recharge faster.",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|9|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CBCB2EC86BC85CC02DA7AAB25CBFB226B8956D1E/1012648.png|5|Quick Draw|Your next weapon skill's cooldown is reduced by 66%.|1|Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png,30,https://render.guildwars2.com/file/CBCB2EC86BC85CC02DA7AAB25CBFB226B8956D1E/1012648.png
1065,3,0,Pet's Prowess,Your pet moves faster and deals more damage on critical hits.,Minor,Ferocity Increase|AttributeAdjust|https://render.guildwars2.com/file/0658D833944E69E62E08EB18A0B5407F722125BC/2229320.png|300|CritDamage|Movement Speed Increase|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|30,32,https://render.guildwars2.com/file/7D3EA005DDE41D017CACFFACA12DA9F160685228/1012617.png
1066,3,2,Honed Axes,"You and your pet gain ferocity. Axe skills gain reduced recharge, and you gain additional ferocity while wielding an axe.",Major,AttributeAdjust|https://render.guildwars2.com/file/0658D833944E69E62E08EB18A0B5407F722125BC/2229320.png|120|CritDamage|Additional Ferocity|AttributeAdjust|https://render.guildwars2.com/file/0658D833944E69E62E08EB18A0B5407F722125BC/2229320.png|120|CritDamage|Recharge Reduced|Percent|https://render.guildwars2.com/file/AAB7C5387A08367C2F023F19FEE70E1556AD4375/1770202.png|20,32,https://render.guildwars2.com/file/08106C6618C43B927DD90C97BB643843E2DCBA14/1012614.png
1067,1,1,Primal Reflexes,"When you successfully evade an attack, gain vigor.",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|8|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|8|Vigor|Endurance regeneration increased by 50%; stacks duration.|1,30,https://render.guildwars2.com/file/D644F0905F7DA21C5FBA0110AD9BF4D290A70405/1012643.png
1068,3,0,Hunter's Tactics,You deal more damage and have an increased chance to critically strike while attacking from behind or the side or when striking a defiant foe.,Minor,Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|15|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Critical Chance Increase|Percent|https://render.guildwars2.com/file/C2CEA567E0C43C199C782809544721AA12A6DF0A/2229323.png|10,30,https://render.guildwars2.com/file/44D4631FB427F09BE5B300BE0F537E6F2126BA0B/1012653.png
1069,1,0,Sharpened Edges,You and your pet have a chance to cause bleeding on critical hits.,Major,Chance on Critical Hit|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|33|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/79FF0046A5F9ADA3B4C4EC19ADB4CB124D5F0021/102848.png|3|Bleeding|Deals damage every second; stacks intensity.|1,30,https://render.guildwars2.com/file/C83DA0F5287448140599AC20E02756149234D05B/1012642.png
1070,2,2,Moment of Clarity,Gain an attack of opportunity for you and your pet on interrupting a foe. Daze and stun durations that you inflict last longer.<br><c=@reminder>This trait can only grant an attack of opportunity against enemies with defiance bars once per interval.</c>,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/9B120D5A176870D4EC9F1BE44E295EAAA6EF0ABC/1012623.png|10|Attack of Opportunity|Damage increased 50% on next attack.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/9B120D5A176870D4EC9F1BE44E295EAAA6EF0ABC/1012623.png|10|Attack of Opportunity||1|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|50|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3,8,https://render.guildwars2.com/file/9B120D5A176870D4EC9F1BE44E295EAAA6EF0ABC/1012623.png
1072,1,1,Potent Ally,You and your pet each grant might to the other when critically striking a foe.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|1,32,https://render.guildwars2.com/file/B90D71093775FE4C2263B5C42F175FEA6C7925FE/1012606.png
1075,1,2,Trapper's Expertise,Increase the duration of boons and conditions applied by <c=@abilitytype>traps</c>. Offensive <c=@abilitytype>traps</c> inflict cripple.,Major,Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|60|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/070325E519C178D502A8160523766070D30C0C19/102838.png|3|Crippled|Movement speed decreased by 50%; stacks duration.|1,30,https://render.guildwars2.com/file/B4A65A33111547EC4A3E3DD40E6ACBC1E3215ADD/1012644.png
1080,1,0,Tail Wind,Gain swiftness when swapping weapons in combat.,Minor,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|9|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/20CFC14967E67F7A3FD4A4B8722B4CF5B8565E11/102836.png|9|Swiftness|Movement speed increased by 33%; stacks duration.|1|Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png,30,https://render.guildwars2.com/file/F4CAD97EC4550743646C042C566EEDC6E100A2F8/1012651.png
1083,2,0,Furious Grip,Gain fury when swapping weapons in combat.,Minor,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|9|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/96D90DF84CAFE008233DD1C2606A12C1A0E68048/102842.png|5|Fury|Critical chance increased; stacks duration.|1|Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png,30,https://render.guildwars2.com/file/F3EC5297B63F684BAA255FE261A85C152E534367/1012652.png
1086,1,1,Oakheart Salve,"Gain regeneration when you are inflicted with bleeding, poison, or burning. While you have regeneration, you take reduced strike damage.",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|10|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/F69996772B9E18FD18AD0AABAB25D7E3FC42F261/102835.png|5|Regeneration|Gain health every second; stacks duration.|1|Damage Reduced|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|5,33,https://render.guildwars2.com/file/4ED02272F05D430FECBB55DBAEBE2B3F776F3E1C/1012657.png
1089,3,0,Rugged Growth,You and your pet recover health while affected by protection.,Minor,Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|259|Healing|Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|196|Healing|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|1,33,https://render.guildwars2.com/file/C13D29745FB34B9B2C803ABAB92E011EEC1E4204/1012665.png
1090,2,0,Companion's Defense,You and your pet gain protection when you dodge roll.,Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|2|Protection|Incoming strike damage decreased by 33%; stacks duration.|1|Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png,33,https://render.guildwars2.com/file/B2A6A9A6E5C8920B7B7C0BC4FB4D8036D2D80EE6/1012664.png
1094,3,0,Empathic Bond,Using a <c=@abilitytype>Beast</c> trait removes conditions from you and your pet. <br><c=@reminder> Swapping pets recharges this trait.</c>,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|20|Conditions Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|2,33,https://render.guildwars2.com/file/17C9282906D60361FA7B2639CE240A975FD12A1C/1012660.png
1096,1,0,Natural Vigor,You recover endurance more quickly.,Minor,Percent|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|25,33,https://render.guildwars2.com/file/AA7BB9DF7468CCAB959A0EC229E5BD442F5365B5/1012663.png
1098,1,0,Child of Earth,Create muddy terrain when you use a healing skill.,Major,,33,https://render.guildwars2.com/file/23742E1977C947E4692564FD7E443359A16AEBBC/2229317.png
1099,1,2,Taste for Danger,Gain increased vitality. You and your pet gain expertise based on vitality.,Major,AttributeAdjust|https://render.guildwars2.com/file/CAE8B4C43FF9D203FA55016700420A0454DFFE02/2229325.png|120|Vitality|Attribute Conversion|BuffConversion|https://render.guildwars2.com/file/4977CD5BAF0A7B6412DCC775C3909F7D4EFE4C65/2229319.png|7|Vitality|ConditionDuration|Attribute Conversion|BuffConversion|https://render.guildwars2.com/file/4977CD5BAF0A7B6412DCC775C3909F7D4EFE4C65/2229319.png|4|Vitality|ConditionDuration,33,https://render.guildwars2.com/file/02B99EFCB46CC5980A0C06D8EFEE659201C4AC42/1012656.png
1100,2,2,Shared Anguish,"After you swap pets, you and your pet gain stability.",Major,"Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3D3A1C2D6D791C05179AB871902D28782C65C244/415959.png|3|Stability|Cannot be knocked down, pushed back, pulled, launched, stunned, dazed, floated, sunk, feared, or taunted.|1",33,https://render.guildwars2.com/file/C59B052F29BB21A6471F5080CB5A416F3A6CE7A8/1012659.png
1101,2,0,Ambidexterity,Gain condition damage. Gain additional condition damage while wielding a torch or dagger. Torch and dagger skills recharge faster.,Major,Recharge Reduced|Percent|https://render.guildwars2.com/file/AAB7C5387A08367C2F023F19FEE70E1556AD4375/1770202.png|20|AttributeAdjust|https://render.guildwars2.com/file/0120CB042BFC2EA6A45BC3DB45155FECDDDE1910/2229318.png|120|ConditionDamage|Additional Condition Damage|AttributeAdjust|https://render.guildwars2.com/file/0120CB042BFC2EA6A45BC3DB45155FECDDDE1910/2229318.png|120|ConditionDamage,33,https://render.guildwars2.com/file/7E58CD0B0F4E4FB14B960A0829B843CF0CFEC231/1012654.png
1112,1,0,Instant Reflexes,Gain evasion when you use an elite skill.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|30|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E80BD3449E33470B1ECA0FF242CC6B031B459514/1012714.png|2|Instant Reflexes|Evade all attacks.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E80BD3449E33470B1ECA0FF242CC6B031B459514/1012714.png|2|Instant Reflexes|Evade all attacks.|1,54,https://render.guildwars2.com/file/E80BD3449E33470B1ECA0FF242CC6B031B459514/1012714.png
1130,2,1,Leeching Venoms,<c=@abilitytype>Venom</c> utility skills siphon life from struck foes. Gain stacks of Spider Venom when you enter or exit stealth.<br><c=@reminder>Siphoning can only occur once per strike.</c>,Major,Life Siphon Damage|AttributeAdjust|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|320|Power|Life Siphon Damage|AttributeAdjust|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|160|Power|Life Siphon Healing|AttributeAdjust|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|325|Healing|Venom Stacks|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|3|Venom Stacks|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/39320C2D4AED963861F4540F59AEBB5E05AD2E1C/103513.png|30|Spider Venom|Your attacks poison foes.|3|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/39320C2D4AED963861F4540F59AEBB5E05AD2E1C/103513.png|30|Spider Venom|Your attacks poison foes.|1,20,https://render.guildwars2.com/file/09B09DBDA3B81470A27514925DAD37DE0D6121FB/1012755.png
1134,3,0,Cover of Shadow,Gain protection when you enter or exit stealth. <c=@reminder>This effect also applies to stealth you grant to allies.</c>,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|2|Protection|Incoming strike damage decreased by 33%; stacks duration.|1,20,https://render.guildwars2.com/file/5DD2D1EEAD47B80C375190F9183D0C010FF714EA/1012756.png
1135,3,1,Shadow's Rejuvenation,Gain initiative when you enter or exit stealth.,Major,Initiative on Enter|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|2|Initiative on Exit|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1,20,https://render.guildwars2.com/file/E4742848370F4876CFEFFB63BD7D3FF9495EA43A/1012757.png
1136,2,0,Meld with Shadows,Gain superspeed when you enter or exit stealth.,Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E04392C3D8ED985125973AEB99D8460C483263F9/103458.png|2|Superspeed|Movement speed is greatly increased. Maximum duration: 10s|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E04392C3D8ED985125973AEB99D8460C483263F9/103458.png|2|Superspeed|Movement speed is greatly increased. Maximum duration: 10s|1,20,https://render.guildwars2.com/file/75543C6D39236CF562B56A95A6B3A8066CB53360/1012760.png
1137,1,0,Kleptomaniac,Stealing gives you initiative.,Minor,Initiative|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|2,44,https://render.guildwars2.com/file/B0D5E5DF57F45ED6C39BCCC5D467A4CCABEA130C/1012771.png
